neg_dic,Up,Down,total,Polarity Score,Polarity
정책/NNG;방향/NNG;성장/NNG,3,15,18,0.1304060348804467,Dovish
신용평가모델/NNG,13,64,77,0.1324436291754537,Dovish
단순/NNG,214,190,404,0.7343918806425156,Dovish
신용보증기금/NNG,61,91,152,0.4370751718520466,Dovish
가격/NNG;변동/NNG;확대/NNG,3,19,22,0.1029521328003526,Dovish
요청/NNG,292,299,591,0.6367652539312783,Dovish
바이트/NNG,7,21,28,0.2173433914674111,Dovish
베이비붐세대/NNG,6,17,23,0.2301282968478471,Dovish
오토/NNG,70,77,147,0.5927547040020305,Dovish
든다는/VV,10,9,19,0.7244779715580372,Dovish
세계/NNG;경제/NNG;회복/NNG,15,21,36,0.4657358388587382,Dovish
공개시장조작/NNG,16,31,47,0.3365317029172818,Dovish
외채/NNG,163,468,631,0.227095979546077,Dovish
합해/VV,10,11,21,0.5927547040020305,Dovish
은행/NNG;가계/NNG;대출/NNG;증가/NNG,12,16,28,0.4890226308016751,Dovish
수요/NNG;높/VA,53,48,101,0.7199499842357995,Dovish
입자/NNG,8,10,18,0.5216241395217869,Dovish
돼요/VV,22,21,43,0.6830792303261494,Dovish
하한선/NNG,13,26,39,0.3260150872011167,Dovish
이자율/NNG,309,286,595,0.7044661674485669,Dovish
그래프/NNG,46,49,95,0.6121099596429131,Dovish
발현/NNG,11,36,47,0.1992314421784602,Dovish
비관론/NNG,34,82,116,0.2703539747521455,Dovish
국채/NNG;매입/NNG;축소/NNG,15,29,44,0.3372569867597759,Dovish
무역협정/NNG,15,21,36,0.4657358388587382,Dovish
부실/NNG;확대/NNG,14,17,31,0.5369660259783099,Dovish
ebitda/NNG,125,188,313,0.4335307010653147,Dovish
공모전/NNG,12,15,27,0.5216241395217868,Dovish
리스/NNG,58,66,124,0.5729962138686294,Dovish
환승역/NNG,8,9,17,0.5795823772464298,Dovish
대유행/NNG,65,58,123,0.730723471312848,Dovish
채미/NNG,11,15,26,0.4781554612283045,Dovish
설립/NNG,364,334,698,0.7105957589293803,Dovish
직접금융/NNG,34,67,101,0.330880984025014,Dovish
빅딜/NNG,24,28,52,0.5588830066304858,Dovish
외화후순위채권/NNG,2,40,42,0.0326015087201116,Dovish
인플레이션/NNG;불안/NNG,4,17,21,0.1534188645652314,Dovish
기모/NNG,6,14,20,0.2794415033152429,Dovish
글로벌/NNG;채권/NNG;발행/NNG;성공/NNG,6,11,17,0.3556528224012182,Dovish
상호/MAG,10,9,19,0.7244779715580372,Dovish
관상/NNG,1,20,21,0.0326015087201116,Dovish
바람직/NNG,409,375,784,0.7111475768813693,Dovish
매력/NNG,904,892,1796,0.6608018807843263,Dovish
다가가/VV,9,13,22,0.4514055053553924,Dovish
소매/NNG;판매/NNG;증가/NNG,22,22,44,0.6520301744022334,Dovish
수출산업/NNG,17,23,40,0.481935346297303,Dovish
수출/NNG;걸림돌/NNG,5,14,19,0.2328679194293691,Dovish
발행시장/NNG,230,371,601,0.4042235582547539,Dovish
관리목표/NNG,10,20,30,0.3260150872011167,Dovish
통관/NNG,13,18,31,0.4709106815127242,Dovish
재점검/NNG,25,60,85,0.2716792393342639,Dovish
배정/NNG,133,178,311,0.4871910853679609,Dovish
부실/NNG;위험/NNG;크/VV,10,10,20,0.6520301744022335,Dovish
관련자/NNG,36,49,85,0.479042577111845,Dovish
자구계획/NNG,37,38,75,0.6348714856021748,Dovish
기업개선작업/NNG,12,12,24,0.6520301744022334,Dovish
설상가상/NNG,18,17,35,0.6903848905435414,Dovish
교육비/NNG,16,19,35,0.5490780416018809,Dovish
획일/NNG,7,10,17,0.4564211220815634,Dovish
계란/NNG,8,10,18,0.5216241395217869,Dovish
편중/NNG,50,59,109,0.5525679444086725,Dovish
누적/NNG,1188,1120,2308,0.6916177207052263,Dovish
부양/NNG;효과/NNG,28,28,56,0.6520301744022334,Dovish
무위험/NNG,91,80,171,0.7416843233825406,Dovish
당첨자/NNG,78,97,175,0.5243129237461259,Dovish
물음/NNG,9,9,18,0.6520301744022334,Dovish
유관/NNG,55,99,154,0.3622389857790186,Dovish
실효환율/NNG,26,55,81,0.3082324460810558,Dovish
백서/NNG,7,28,35,0.1630075436005583,Dovish
단기/NNG;금리/NNG;하락/NNG,5,17,22,0.1917735807065392,Dovish
중소형주/NNG,60,57,117,0.686347552002351,Dovish
요약/NNG,215,214,429,0.6550770443760757,Dovish
냉동/NNG,24,28,52,0.5588830066304858,Dovish
총액/NNG,356,384,740,0.6044863075187372,Dovish
펀더멘털/NNG,597,686,1283,0.5674373383646261,Dovish
유럽연합/NNG,77,88,165,0.5705264026019543,Dovish
주어진다/VV,19,38,57,0.3260150872011167,Dovish
스쿠프/NNG,9,12,21,0.4890226308016751,Dovish
전병/NNG,48,117,165,0.2674995587291214,Dovish
금융위기/NNG,584,704,1288,0.5408886674018528,Dovish
부채/NNG;축소/NNG,8,10,18,0.5216241395217869,Dovish
실증분석/NNG,10,20,30,0.3260150872011167,Dovish
완만/NNG,736,808,1544,0.5939284756931236,Dovish
채권시장/NNG,2111,2298,4409,0.5989711480257245,Dovish
굳어지/VV,10,12,22,0.5433584786685279,Dovish
자절/NNG,1,17,18,0.0383547161413078,Dovish
차트/NNG,234,285,519,0.5353510905618338,Dovish
경상/NNG;수지/NNG;상품/NNG;수지/NNG;흑자/NNG,6,13,19,0.3009370035702616,Dovish
고정/NNG,863,864,1727,0.6512755098485271,Dovish
엄중/NNG,17,23,40,0.481935346297303,Dovish
상하수도/NNG,4,15,19,0.1738747131739289,Dovish
상환/NNG;부담/NNG;완화/NNG,5,31,36,0.1051661571616505,Dovish
단기물/NNG;약세/NNG,8,15,23,0.3477494263478579,Dovish
다방면/NNG,21,29,50,0.4721597814636864,Dovish
등급/NNG,1600,1799,3399,0.5799045464388959,Dovish
자영업자/NNG,836,780,1616,0.6988425971798298,Dovish
군산/NNG,13,14,27,0.6054565905163597,Dovish
월보/NNG,28,32,60,0.5705264026019543,Dovish
전고점/NNG;회복/NNG,9,9,18,0.6520301744022334,Dovish
테너/NNG,4,19,23,0.1372695104004702,Dovish
상수/NNG,10,10,20,0.6520301744022335,Dovish
금융시장/NNG,2095,2123,4218,0.6434306242923595,Dovish
상당기간/NNG,184,212,396,0.5659129815566555,Dovish
위험가중치/NNG,16,27,43,0.3863882514976198,Dovish
대림/NNG,16,19,35,0.5490780416018809,Dovish
신뢰지수/NNG,114,166,280,0.4477797583244253,Dovish
역차별/NNG,11,11,22,0.6520301744022334,Dovish
불입/NNG,7,12,19,0.3803509350679695,Dovish
턱밑/NNG,8,10,18,0.5216241395217869,Dovish
법원경매/NNG,40,41,81,0.6361269994168132,Dovish
oecd/NNG,387,352,739,0.7168627201524556,Dovish
그림자금융/NNG,29,31,60,0.6099637115375733,Dovish
던진/VV,15,17,32,0.5753207421196178,Dovish
부채한도/NNG,15,26,41,0.376171254462827,Dovish
대출심사/NNG;강화/NNG,7,24,31,0.1901754675339847,Dovish
유류/NNG,13,20,33,0.4238196133614518,Dovish
산금/NNG,27,39,66,0.4514055053553923,Dovish
공식입장/NNG,10,10,20,0.6520301744022335,Dovish
금리/NNG;불안/NNG,16,17,33,0.6136754582609257,Dovish
양방향/NNG,24,33,57,0.4742037632016243,Dovish
직매입/NNG,14,93,107,0.0981550800175405,Dovish
대출/NNG;한도/NNG;축소/NNG,2,18,20,0.0724477971558037,Dovish
국고채/NNG;금리/NNG;급등/NNG,8,13,21,0.4012493380936822,Dovish
위험요인/NNG,207,207,414,0.6520301744022335,Dovish
부양비/NNG,1,22,23,0.0296377352001015,Dovish
투영/NNG,9,11,20,0.5334792336018274,Dovish
고쳐야/VV,12,11,23,0.7113056448024364,Dovish
순수익/NNG,6,18,24,0.2173433914674111,Dovish
향한/VV,90,99,189,0.5927547040020305,Dovish
배당투자/NNG,14,18,32,0.5071345800906261,Dovish
어떠/NNG,731,776,1507,0.6142191462474648,Dovish
비경제활동인구/NNG;증가/NNG,1,16,17,0.0407518859001395,Dovish
對中/NNG,12,14,26,0.5588830066304858,Dovish
성실/NNG,41,53,94,0.5044007009526712,Dovish
우위/NNG,176,153,329,0.7500477823189091,Dovish
개발공사/NNG,41,65,106,0.4112805715460241,Dovish
하락/NNG;우위/NNG,8,10,18,0.5216241395217869,Dovish
무가/NNG,8,13,21,0.4012493380936822,Dovish
수출금융/NNG,30,66,96,0.2963773520010151,Dovish
회색코뿔소/NNG,1,33,34,0.019758490133401,Dovish
소매/NNG,1008,947,1955,0.6940300061219127,Dovish
살짝/MAG,48,44,92,0.7113056448024364,Dovish
단기물/NNG;강세/NNG,9,16,25,0.3667669731012563,Dovish
재정정책/NNG,356,382,738,0.6076511572963224,Dovish
철폐/NNG,23,20,43,0.7498347005625685,Dovish
드러난다/VV,10,10,20,0.6520301744022335,Dovish
유인책/NNG,13,22,35,0.3852905576013198,Dovish
네옴/NNG,10,20,30,0.3260150872011167,Dovish
대명/NNG,11,17,28,0.4219018775543863,Dovish
등락/NNG,587,576,1163,0.6644821395383872,Dovish
코트/NNG,15,27,42,0.3622389857790185,Dovish
구원/NNG,28,30,58,0.6085614961087512,Dovish
공모채/NNG,114,108,222,0.6882540729801353,Dovish
보완책/NNG,16,23,39,0.4535862082798146,Dovish
애매/NNG,35,31,66,0.736163100131554,Dovish
감속/NNG,16,92,108,0.1133965520699536,Dovish
경제/NNG;연착륙/NNG,20,23,43,0.5669827603497682,Dovish
대환/NNG,141,157,298,0.5855812394313052,Dovish
개선/NNG;내수/NNG;회복/NNG,8,19,27,0.2745390208009404,Dovish
금리/NNG;강세/NNG,16,15,31,0.6954988526957158,Dovish
개발이익/NNG,7,14,21,0.3260150872011167,Dovish
놓인/VV,30,31,61,0.6309969429699034,Dovish
적당/NNG,37,32,69,0.7539098891525825,Dovish
우대/NNG,419,402,821,0.6796035897376513,Dovish
국경/NNG,53,54,107,0.6399555415429328,Dovish
곤란/NNG,43,62,105,0.4522144757950974,Dovish
로이터상품가격지수/NNG,15,13,28,0.752342508925654,Dovish
덕택/NNG,20,18,38,0.7244779715580372,Dovish
운송장/NNG,14,19,33,0.4804432864016457,Dovish
통업/NNG,9,15,24,0.39121810464134,Dovish
전송/NNG,88,111,199,0.5169248229495185,Dovish
비은행/NNG,258,241,499,0.6980240041318517,Dovish
bbb-등급/NNG,13,28,41,0.3027282952581798,Dovish
감정평가/NNG,13,20,33,0.4238196133614518,Dovish
업황/NNG;좋/VA,11,12,23,0.5976943265353807,Dovish
경제/NNG;위험/NNG,9,12,21,0.4890226308016751,Dovish
구름/NNG,9,8,17,0.7335339462025127,Dovish
내리막길/NNG,20,19,39,0.6863475520023511,Dovish
위험/NNG;확산/NNG,12,12,24,0.6520301744022334,Dovish
환경/NNG;부정적/VAX,4,13,17,0.2006246690468411,Dovish
멸실/NNG,6,12,18,0.3260150872011167,Dovish
사로잡/VV,19,19,38,0.6520301744022335,Dovish
튼튼/NNG,20,26,46,0.5015616726171027,Dovish
퇴출/NNG,38,42,80,0.5899320625544018,Dovish
후행/NNG,44,55,99,0.5216241395217868,Dovish
지원기업/NNG,16,15,31,0.6954988526957158,Dovish
건당/NNG,19,25,44,0.4955429325456975,Dovish
대공황/NNG,17,18,35,0.6158062758243317,Dovish
차입/NNG,775,774,1549,0.6528725906482312,Dovish
서서히/MAG,390,346,736,0.7349473064071418,Dovish
외환시장/NNG;원달러/NNG;오르/VV,20,18,38,0.7244779715580372,Dovish
후유증/NNG,16,24,40,0.4346867829348224,Dovish
기술금융/NNG,17,23,40,0.481935346297303,Dovish
실망매물/NNG,10,20,30,0.3260150872011167,Dovish
레벨/NNG,434,443,877,0.6387835117168608,Dovish
통안계정/NNG,11,23,34,0.3118405181923725,Dovish
동계/NNG,5,16,21,0.2037594295006979,Dovish
신이/NNG,5,13,18,0.2507808363085513,Dovish
차액/NNG,21,42,63,0.3260150872011167,Dovish
계기/NNG,300,274,574,0.713901650805365,Dovish
경제주체/NNG,196,387,583,0.3302271684311054,Dovish
시뮬레이션/NNG,26,35,61,0.4843652724130878,Dovish
後者/NNG,8,10,18,0.5216241395217869,Dovish
건전성/NNG;악화/NNG,34,35,69,0.633400740847884,Dovish
산금채/NNG,79,127,206,0.4055935730533578,Dovish
적이/VV,4,32,36,0.0815037718002791,Dovish
순방/NNG,17,19,36,0.5833954192019984,Dovish
상공인/NNG,7,18,25,0.253567290045313,Dovish
아동/NNG,50,57,107,0.5719562933352925,Dovish
나선다는/VV,25,29,54,0.5620949779329599,Dovish
여력/NNG;확충/NNG,2,22,24,0.059275470400203,Dovish
재평가/NNG,83,94,177,0.575728771014738,Dovish
평가금액/NNG,11,15,26,0.4781554612283045,Dovish
국제에너지기구/NNG,9,8,17,0.7335339462025127,Dovish
성장/NNG;경로/NNG;불확실성/NNG,8,10,18,0.5216241395217869,Dovish
이북/NNG,3,33,36,0.059275470400203,Dovish
예대율/NNG,91,107,198,0.5545303352392827,Dovish
성서/NNG,6,14,20,0.2794415033152429,Dovish
크레딧/NNG,1675,2441,4116,0.4474193126275055,Dovish
하만/NNG,4,14,18,0.1862943355434952,Dovish
지점/NNG,349,399,748,0.5703221324971918,Dovish
소중/NNG,25,28,53,0.5821697985734228,Dovish
시계열/NNG,24,58,82,0.2698055894078207,Dovish
장인/NNG,11,10,21,0.7172331918424568,Dovish
순수/NNG,73,76,149,0.6262921412021454,Dovish
배고프/VV,1,23,24,0.0283491380174884,Dovish
당면/NNG,28,42,70,0.4346867829348223,Dovish
공존/NNG,40,45,85,0.5795823772464298,Dovish
건설/NNG;경기/NNG;악화/NNG,14,14,28,0.6520301744022334,Dovish
첫날/NNG,90,89,179,0.6593563561370901,Dovish
상향/NNG;전망/NNG;상향/NNG,13,12,25,0.7063660222690863,Dovish
마군/NNG,15,25,40,0.39121810464134,Dovish
우축/NNG,34,35,69,0.633400740847884,Dovish
엑소더스/NNG,7,13,20,0.3510931708319719,Dovish
뾰족/MAG,9,8,17,0.7335339462025127,Dovish
자유무역협정/NNG,10,16,26,0.4075188590013959,Dovish
원리금/NNG,442,642,1084,0.4489055094794193,Dovish
완성도/NNG,11,10,21,0.7172331918424568,Dovish
완화/NNG;효과/NNG,12,11,23,0.7113056448024364,Dovish
cd/NNG,1275,1385,2660,0.6002443843775074,Dovish
미매각/NNG,175,264,439,0.4322169716681471,Dovish
유동성/NNG;공급/NNG;확대/NNG,10,10,20,0.6520301744022335,Dovish
특별히/MAG,25,46,71,0.3543642252186051,Dovish
발동/NNG,24,21,45,0.745177342173981,Dovish
바이아웃/NNG,10,21,31,0.3104905592391588,Dovish
경제활동참가율/NNG,18,37,55,0.3172038686281136,Dovish
스트레스/NNG,138,544,682,0.1654047133593901,Dovish
자금운용계획/NNG,9,8,17,0.7335339462025127,Dovish
연체금액/NNG,36,63,99,0.3725886710869905,Dovish
어느덧/MAG,8,10,18,0.5216241395217869,Dovish
순상/NNG,44,79,123,0.3631560465025097,Dovish
부족량/NNG,1,17,18,0.0383547161413078,Dovish
일용직/NNG,12,14,26,0.5588830066304858,Dovish
채무자/NNG,83,110,193,0.4919864043216852,Dovish
회복/NNG;지연/NNG,34,31,65,0.7151298686992238,Dovish
톤틴연금/NNG,2,15,17,0.0869373565869644,Dovish
평점/NNG,84,131,215,0.4180956843495238,Dovish
소프트패치/NNG,17,17,34,0.6520301744022335,Dovish
지급보증/NNG,37,71,108,0.3397903725758118,Dovish
가세/NNG,104,110,214,0.6164648921621116,Dovish
은행/NNG;자본/NNG;확충/NNG,8,10,18,0.5216241395217869,Dovish
이젠/MAG,11,16,27,0.4482707449015355,Dovish
공개시장/NNG,18,24,42,0.4890226308016751,Dovish
위험/NNG;낮/VA,27,37,64,0.4758058029421703,Dovish
최대/NNG;적자/NNG,5,14,19,0.2328679194293691,Dovish
수출/NNG;부진/NNG,17,25,42,0.4433805185935188,Dovish
부채/NNG;감소/NNG,9,8,17,0.7335339462025127,Dovish
도내/NNG,15,15,30,0.6520301744022334,Dovish
경제/NNG;지표/NNG;부진/NNG,25,23,48,0.7087284504372103,Dovish
원단위/NNG,20,61,81,0.2137803850499126,Dovish
손상/NNG,37,32,69,0.7539098891525825,Dovish
지수/NNG;하락/NNG;막/VV,7,10,17,0.4564211220815634,Dovish
재정보강/NNG,5,15,20,0.2173433914674111,Dovish
대차대조표/NNG,82,104,186,0.5141007144325302,Dovish
최대/NNG;넘/VV,11,11,22,0.6520301744022334,Dovish
산품/NNG,8,12,20,0.4346867829348224,Dovish
완만/NNG;성장/NNG,27,25,52,0.7041925883544121,Dovish
비금융공기업/NNG,4,45,49,0.0579582377246429,Dovish
딜레마/NNG,24,24,48,0.6520301744022334,Dovish
회복/NNG;견인/NNG,9,8,17,0.7335339462025127,Dovish
금융상황/NNG,60,93,153,0.4206646286466022,Dovish
투기과열지구/NNG,9,14,23,0.4191622549728643,Dovish
그래요/VV,7,24,31,0.1901754675339847,Dovish
굴곡진/VA,12,12,24,0.6520301744022334,Dovish
가운/NNG,13,19,32,0.4461259088015282,Dovish
파트너/NNG,147,130,277,0.7372956587471409,Dovish
철학/NNG,27,29,56,0.6070625761675967,Dovish
백만장자/NNG,7,14,21,0.3260150872011167,Dovish
고유동성/NNG,38,36,74,0.6882540729801354,Dovish
금리/NNG;높/VV,34,59,93,0.3757462021978973,Dovish
이자비용/NNG;늘/VV,10,16,26,0.4075188590013959,Dovish
차익거래/NNG,47,46,93,0.6662047434109777,Dovish
도유/NNG,1,22,23,0.0296377352001015,Dovish
민심/NNG,16,18,34,0.5795823772464298,Dovish
gdp/NNG;갭/NNG;마이너스/NNG,2,17,19,0.0767094322826157,Dovish
강서/NNG,19,20,39,0.6194286656821218,Dovish
재협상/NNG,15,27,42,0.3622389857790185,Dovish
부채/NNG,3445,3182,6627,0.7059220461394389,Dovish
금리/NNG;소폭/MAG;하락/NNG,23,29,52,0.5171273796983231,Dovish
성장성/NNG;높/VA,19,40,59,0.3097143328410609,Dovish
코너/NNG,30,28,58,0.6986037582881073,Dovish
여전채/NNG,1062,1401,2463,0.4942584191400228,Dovish
국영/NNG,22,31,53,0.4627310915112624,Dovish
이해도/NNG,15,14,29,0.6986037582881073,Dovish
만기/NNG,3796,3524,7320,0.7023571345150051,Dovish
cds/NNG;상승/NNG,8,9,17,0.5795823772464298,Dovish
한발/MAG,34,37,71,0.5991628629642146,Dovish
자정/NNG,13,22,35,0.3852905576013198,Dovish
상위등급/NNG,47,189,236,0.162145069824894,Dovish
클수록/VV,25,22,47,0.740943380002538,Dovish
난해/NNG,7,10,17,0.4564211220815634,Dovish
예금은행/NNG,86,109,195,0.5144458256751567,Dovish
연소득/NNG,91,90,181,0.6592749541178139,Dovish
엿보이/VV,7,14,21,0.3260150872011167,Dovish
스모/NNG,1,25,26,0.0260812069760893,Dovish
갖출/VV,35,31,66,0.736163100131554,Dovish
봉천/NNG,6,11,17,0.3556528224012182,Dovish
금리/NNG;충격/NNG,20,23,43,0.5669827603497682,Dovish
금융투자회사/NNG,13,13,26,0.6520301744022335,Dovish
수익/NNG;감소/NNG,24,21,45,0.745177342173981,Dovish
세후수익률/NNG,9,24,33,0.2445113154008375,Dovish
승인액/NNG,9,19,28,0.308856398401058,Dovish
평판/NNG,16,15,31,0.6954988526957158,Dovish
위험/NNG;피하/VV,11,21,32,0.3415396151630747,Dovish
냉정/NNG,16,15,31,0.6954988526957158,Dovish
방금/MAG,11,14,25,0.512309422744612,Dovish
금리/NNG;반대/NNG,11,19,30,0.3774911536012931,Dovish
강연/NNG,89,81,170,0.7164282163185035,Dovish
청역/NNG,6,11,17,0.3556528224012182,Dovish
지표물/NNG,61,61,122,0.6520301744022335,Dovish
비경제활동인구/NNG,4,24,28,0.1086716957337056,Dovish
거래자/NNG,15,23,38,0.4252370702623262,Dovish
운전자금/NNG,40,41,81,0.6361269994168132,Dovish
하락/NNG;금리/NNG;인하/NNG,11,16,27,0.4482707449015355,Dovish
인하/NNG;가능성/NNG;높/VA,4,17,21,0.1534188645652314,Dovish
소비/NNG;모멘텀/NNG,3,17,20,0.1150641484239235,Dovish
온실가스배출량/NNG,8,15,23,0.3477494263478579,Dovish
그라운드/NNG,15,13,28,0.752342508925654,Dovish
아마도/MAG,47,55,102,0.5571894217619086,Dovish
스왑베이시스/NNG,75,86,161,0.5686309660484594,Dovish
국무/NNG,11,18,29,0.3984628843569204,Dovish
발행일/NNG,58,85,143,0.4449147072391711,Dovish
이자율/NNG;높/VA,14,28,42,0.3260150872011167,Dovish
투표/NNG,150,180,330,0.5433584786685279,Dovish
임차/NNG,134,148,282,0.5903516443912115,Dovish
통합계좌/NNG,6,18,24,0.2173433914674111,Dovish
상일/NNG,5,16,21,0.2037594295006979,Dovish
성장/NNG;하방/NNG;위험/NNG,6,15,21,0.2608120697608934,Dovish
순환변동치/NNG,80,82,162,0.6361269994168132,Dovish
주택/NNG;거래/NNG;늘/VV,11,13,24,0.551717839878813,Dovish
건국/NNG,11,14,25,0.512309422744612,Dovish
자신/NNG,879,806,1685,0.7110850165006988,Dovish
무역보험공사/NNG,20,33,53,0.3951698026680202,Dovish
경기/NNG;회복/NNG;둔화/NNG,9,30,39,0.19560905232067,Dovish
부리/VV,12,11,23,0.7113056448024364,Dovish
나눔/VV,54,54,108,0.6520301744022334,Dovish
아꼈/VV,9,26,35,0.2257027526776962,Dovish
성장/NNG;정체/NNG,10,10,20,0.6520301744022335,Dovish
상향/NNG;등급/NNG;상향/NNG,9,11,20,0.5334792336018274,Dovish
모아야/VV,11,28,39,0.256154711372306,Dovish
술위/NNG,2,18,20,0.0724477971558037,Dovish
각별히/MAG,17,20,37,0.5542256482418985,Dovish
금리/NNG;오르/VV;안정/NNG,1,18,19,0.0362238985779018,Dovish
균등/NNG,87,82,169,0.6917881118657843,Dovish
클릭/NNG,10,21,31,0.3104905592391588,Dovish
고가주택/NNG,13,32,45,0.2648872583509074,Dovish
수요/NNG;증대/NNG,11,12,23,0.5976943265353807,Dovish
본다면/VV,28,40,68,0.4564211220815634,Dovish
브렉시트/NNG,80,467,547,0.1116968178847509,Dovish
이표채/NNG,46,98,144,0.3060549798214566,Dovish
불안정성/NNG,52,66,118,0.5137207434684263,Dovish
미선/NNG,374,542,916,0.4499248804915781,Dovish
장기화/NNG,23,22,45,0.681667909602335,Dovish
위험/NNG;낮/VV,9,19,28,0.308856398401058,Dovish
하역/NNG,10,9,19,0.7244779715580372,Dovish
덕우/NNG,6,11,17,0.3556528224012182,Dovish
상해/VV,107,157,264,0.4443772526180827,Dovish
지지율/NNG,24,62,86,0.2523987771879613,Dovish
투자/NNG;재원/NNG;확보/NNG,4,15,19,0.1738747131739289,Dovish
하향/NNG,1486,1820,3306,0.5323718896492962,Dovish
과세표준/NNG,9,9,18,0.6520301744022334,Dovish
당연/NNG,74,83,157,0.5813281072983768,Dovish
최종/NNG,1025,909,1934,0.7352375453930576,Dovish
마이너스수익률/NNG,22,21,43,0.6830792303261494,Dovish
명종/NNG,10,49,59,0.133067382531068,Dovish
이럴/VV,9,8,17,0.7335339462025127,Dovish
마이너스gdp/NNG,19,55,74,0.2252467875207715,Dovish
전광판/NNG,21,22,43,0.622392439202132,Dovish
가미/NNG,14,21,35,0.4346867829348223,Dovish
턱걸이/NNG,10,9,19,0.7244779715580372,Dovish
대의/NNG,18,23,41,0.5102844843147915,Dovish
교부금/NNG,10,16,26,0.4075188590013959,Dovish
고정금리부/NNG,8,10,18,0.5216241395217869,Dovish
경기/NNG;회복/NNG;지연/NNG,28,27,55,0.6761794401208346,Dovish
번거/NNG,10,20,30,0.3260150872011167,Dovish
차주/NNG;상환/NNG;부담/NNG,9,27,36,0.2173433914674111,Dovish
특별참가자/NNG,1,17,18,0.0383547161413078,Dovish
모티브/NNG,11,15,26,0.4781554612283045,Dovish
누르/VV,20,26,46,0.5015616726171027,Dovish
흔적/NNG,11,10,21,0.7172331918424568,Dovish
경제/NNG;전망/NNG;하향/NNG,7,19,26,0.2402216432008228,Dovish
타결/NNG,39,48,87,0.5297745167018147,Dovish
관리지역/NNG,20,18,38,0.7244779715580372,Dovish
에너지저장장치/NNG,11,11,22,0.6520301744022334,Dovish
크레딧/NNG;약세/NNG,11,11,22,0.6520301744022334,Dovish
대손충당금/NNG,240,242,482,0.6466414952749423,Dovish
